code_departement,nom_departement,nom_commune,code_commune,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,type_local,surface_terrain,population_2021,population_2015,pourcentage_chomage_2021,pourcentage_chomage_2020,pourcentage_taux_cambriolages,evolution_2016_2021,loyer_moyen,prix_moyen(m²),rendement_locatifs
11,Aude,Pieusse,11289,320000,45,4,Maison,2380,377000,360000,10.4,10.4,5.9,-23.7,6.789607528,7111.11,1.15
11,Aude,Mas-Saintes-Puelles,11225,650000,102,5,Maison,5129,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,6372.55,1.44
11,Aude,Mas-Saintes-Puelles,11225,650000,100,2,Maison,5129,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,6500,1.42
11,Aude,Antugnac,11010,340000,135,6,Maison,938,377000,360000,10.4,10.4,5.9,-23.7,6.789607528,2518.52,3.24
11,Aude,Antugnac,11010,340000,135,6,Maison,2892,377000,360000,10.4,10.4,5.9,-23.7,6.789607528,2518.52,3.24
11,Aude,Puilaurens,11302,42900,39,4,Maison,34,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1100,6.47
11,Aude,Villasavary,11418,365750,228,6,Maison,2515,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,1604.17,5
11,Aude,Campagne-sur-Aude,11063,189050,115,3,Maison,200,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1643.91,4.33
11,Aude,Campagne-sur-Aude,11063,189050,115,3,Maison,1619,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1643.91,4.33
11,Aude,Belvianes-et-Cavirac,11035,117175,100,5,Maison,140,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1171.75,6.08
11,Aude,Espéraza,11129,110084,97,4,Maison,360,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1134.89,6.27
11,Aude,Puilaurens,11302,89500,52,3,Maison,42,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1721.15,4.14
11,Aude,Arzens,11018,25000,70,3,Maison,533,377000,360000,10.4,10.4,5.9,-23.7,8.215598908,357.14,27.6
11,Aude,Quillan,11304,80000,55,4,Maison,813,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1454.55,4.9
11,Aude,Malviès,11216,418030,210,5,Maison,1089,377000,360000,10.4,10.4,5.9,-23.7,7.811384819,1990.62,4.71
11,Aude,Marseillette,11220,153000,103,5,Maison,439,377000,360000,10.4,10.4,5.9,-23.7,7.952717935,1485.44,6.42
11,Aude,Fanjeaux,11136,513000,271,8,Maison,3060,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,1892.99,4.23
11,Aude,Névian,11264,212000,120,2,Maison,190,377000,360000,10.4,10.4,5.9,-23.7,9.637398543,1766.67,6.55
11,Aude,Saint-Papoul,11361,180160,196,7,Maison,1335,377000,360000,10.4,10.4,5.9,-23.7,6.789026993,919.18,8.86
11,Aude,Saint-Papoul,11361,180160,158,7,Maison,1335,377000,360000,10.4,10.4,5.9,-23.7,6.789026993,1140.25,7.14
11,Aude,Belvianes-et-Cavirac,11035,57500,42,2,Maison,55,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1369.05,5.2
11,Aude,Belvianes-et-Cavirac,11035,57500,39,2,Maison,62,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1474.36,4.83
11,Aude,Saissac,11367,230770,94,4,Appartement,432,377000,360000,10.4,10.4,5.9,-23.7,8.146552019,2455,3.98
11,Aude,Saissac,11367,230770,89,4,Appartement,432,377000,360000,10.4,10.4,5.9,-23.7,8.146552019,2592.92,3.77
11,Aude,Saissac,11367,230770,89,4,Appartement,1045,377000,360000,10.4,10.4,5.9,-23.7,8.146552019,2592.92,3.77
11,Aude,Saissac,11367,230770,94,4,Appartement,1045,377000,360000,10.4,10.4,5.9,-23.7,8.146552019,2455,3.98
11,Aude,Aragon,11011,63000,250,6,Maison,723,377000,360000,10.4,10.4,5.9,-23.7,8.215598908,252,39.12
11,Aude,Aragon,11011,63000,80,3,Maison,723,377000,360000,10.4,10.4,5.9,-23.7,8.215598908,787.5,12.52
11,Aude,Cavanac,11085,233550,88,3,Maison,769,377000,360000,10.4,10.4,5.9,-23.7,7.497535481,2653.98,3.39
11,Aude,Villebazy,11420,45000,70,3,Maison,3240,377000,360000,10.4,10.4,5.9,-23.7,6.789607528,642.86,12.67
11,Aude,Mayronnes,11227,435000,213,5,Maison,1915,377000,360000,10.4,10.4,5.9,-23.7,7.529897188,2042.25,4.42
11,Aude,Molandier,11236,179000,83,4,Maison,3191,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,2156.63,4.27
11,Aude,Molandier,11236,179000,83,4,Maison,1479,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,2156.63,4.27
11,Aude,Carcassonne,11069,190000,164,7,Maison,1658,377000,360000,10.4,10.4,5.9,-23.7,8.817775856,1158.54,9.13
11,Aude,Escales,11126,575000,135,6,Maison,112,377000,360000,10.4,10.4,5.9,-23.7,7.483194888,4259.26,2.11
11,Aude,Arzens,11018,165000,142,5,Maison,906,377000,360000,10.4,10.4,5.9,-23.7,8.215598908,1161.97,8.48
11,Aude,Arzens,11018,165000,142,5,Maison,1402,377000,360000,10.4,10.4,5.9,-23.7,8.215598908,1161.97,8.48
11,Aude,Belvianes-et-Cavirac,11035,71635,56,3,Maison,28,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1279.2,5.57
11,Aude,Souilhanels,11382,618000,188,8,Maison,800,377000,360000,10.4,10.4,5.9,-23.7,7.732736972,3287.23,2.82
11,Aude,Souilhanels,11382,618000,188,8,Maison,2760,377000,360000,10.4,10.4,5.9,-23.7,7.732736972,3287.23,2.82
11,Aude,Fanjeaux,11136,120000,128,5,Maison,715,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,937.5,8.55
11,Aude,Fanjeaux,11136,120000,128,5,Maison,530,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,937.5,8.55
11,Aude,Laurac,11196,283800,110,5,Maison,930,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,2580,3.11
11,Aude,Alairac,11005,280000,157,6,Maison,1250,377000,360000,10.4,10.4,5.9,-23.7,8.215598908,1783.44,5.53
11,Aude,Lagrasse,11185,265000,150,5,Maison,349,377000,360000,10.4,10.4,5.9,-23.7,7.529897188,1766.67,5.11
11,Aude,Mas-Saintes-Puelles,11225,217500,111,6,Maison,800,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,1959.46,4.7
11,Aude,Mas-Saintes-Puelles,11225,217500,111,6,Maison,860,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,1959.46,4.7
11,Aude,Conques-sur-Orbiel,11099,290000,90,4,Appartement,2217,377000,360000,10.4,10.4,5.9,-23.7,8.146552019,3222.22,3.03
11,Aude,Conques-sur-Orbiel,11099,290000,80,4,Maison,2217,377000,360000,10.4,10.4,5.9,-23.7,8.16317043,3625,2.7
11,Aude,Conques-sur-Orbiel,11099,290000,454,13,Maison,2217,377000,360000,10.4,10.4,5.9,-23.7,8.16317043,638.77,15.34
11,Aude,Conques-sur-Orbiel,11099,290000,40,1,Appartement,2217,377000,360000,10.4,10.4,5.9,-23.7,8.146552019,7250,1.35
11,Aude,Leuc,11201,201400,117,4,Maison,1086,377000,360000,10.4,10.4,5.9,-23.7,7.497535481,1721.37,5.23
11,Aude,Arzens,11018,117700,120,4,Maison,192,377000,360000,10.4,10.4,5.9,-23.7,8.215598908,980.83,10.05
11,Aude,Festes-et-Saint-André,11142,15000,25,1,Maison,32,377000,360000,10.4,10.4,5.9,-23.7,7.515249356,600,15.03
11,Aude,Bram,11049,209000,100,4,Maison,647,377000,360000,10.4,10.4,5.9,-23.7,7.621548169,2090,4.38
11,Aude,Saint-Martin-Lalande,11356,185000,97,6,Maison,4086,377000,360000,10.4,10.4,5.9,-23.7,7.571762949,1907.22,4.76
11,Aude,Castans,11075,154330,49,3,Maison,1090,377000,360000,10.4,10.4,5.9,-23.7,7.649069755,3149.59,2.91
11,Aude,Castans,11075,154330,49,3,Maison,6789,377000,360000,10.4,10.4,5.9,-23.7,7.649069755,3149.59,2.91
11,Aude,Belvianes-et-Cavirac,11035,12000,30,1,Maison,52,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,400,17.8
11,Aude,Saint-André-de-Roquelongue,11332,421600,125,5,Maison,1500,377000,360000,10.4,10.4,5.9,-23.7,7.909323405,3372.8,2.81
11,Aude,Saint-André-de-Roquelongue,11332,421600,125,5,Maison,650,377000,360000,10.4,10.4,5.9,-23.7,7.909323405,3372.8,2.81
11,Aude,Saint-André-de-Roquelongue,11332,421600,125,5,Maison,1000,377000,360000,10.4,10.4,5.9,-23.7,7.909323405,3372.8,2.81
11,Aude,Belvianes-et-Cavirac,11035,24000,96,6,Maison,42,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,250,28.48
11,Aude,Montferrand,11243,1250000,400,13,Maison,8852,377000,360000,10.4,10.4,5.9,-23.7,7.732736972,3125,2.97
11,Aude,Montferrand,11243,1250000,132,3,Maison,8852,377000,360000,10.4,10.4,5.9,-23.7,7.732736972,9469.7,0.98
11,Aude,Montferrand,11243,1250000,93,4,Maison,8852,377000,360000,10.4,10.4,5.9,-23.7,7.732736972,13440.86,0.69
11,Aude,Belpech,11033,100000,101,5,Maison,1338,377000,360000,10.4,10.4,5.9,-23.7,7.36516565,990.1,8.93
11,Aude,Trausse,11396,255100,125,4,Maison,513,377000,360000,10.4,10.4,5.9,-23.7,6.636844037,2040.8,3.9
11,Aude,Cavanac,11085,250000,89,4,Maison,710,377000,360000,10.4,10.4,5.9,-23.7,7.497535481,2808.99,3.2
11,Aude,Puilaurens,11302,43500,91,4,Maison,310,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,478.02,14.9
11,Aude,Puilaurens,11302,49000,54,3,Maison,78,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,907.41,7.85
11,Aude,Belvianes-et-Cavirac,11035,105720,84,4,Maison,529,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1258.57,5.66
11,Aude,Laure-Minervois,11198,108000,109,4,Maison,386,377000,360000,10.4,10.4,5.9,-23.7,8.148454566,990.83,9.87
11,Aude,Puilaurens,11302,69000,56,2,Maison,43,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1232.14,5.78
11,Aude,Escueillens-et-Saint-Just-de-Bélengard,11128,830480,150,7,Maison,1740,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,5536.53,1.45
11,Aude,Soupex,11385,221300,95,4,Maison,1003,377000,360000,10.4,10.4,5.9,-23.7,7.732736972,2329.47,3.98
11,Aude,Saint-Sernin,11365,1395000,114,3,Maison,1848,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,12236.84,0.75
11,Aude,Saint-Sernin,11365,1395000,85,4,Maison,1848,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,16411.76,0.56
11,Aude,Saint-Sernin,11365,1395000,105,4,Maison,279,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,13285.71,0.69
11,Aude,Saint-Sernin,11365,1395000,137,4,Maison,421,377000,360000,10.4,10.4,5.9,-23.7,7.670286055,10182.48,0.9
11,Aude,Ouveillan,11269,45000,95,5,Maison,59,377000,360000,10.4,10.4,5.9,-23.7,9.121355152,473.68,23.11
11,Aude,Saint-Papoul,11361,90000,50,2,Maison,1000,377000,360000,10.4,10.4,5.9,-23.7,6.789026993,1800,4.53
11,Aude,Saint-Papoul,11361,90000,50,2,Maison,3438,377000,360000,10.4,10.4,5.9,-23.7,6.789026993,1800,4.53
11,Aude,Villasavary,11418,370000,108,4,Maison,310,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,3425.93,2.34
11,Aude,Villasavary,11418,370000,66,2,Maison,98,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,5606.06,1.43
11,Aude,Campagne-sur-Aude,11063,190000,95,4,Maison,944,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,2000,3.56
11,Aude,Villemoustaussou,11429,483360,220,6,Maison,1600,377000,360000,10.4,10.4,5.9,-23.7,9.19671444,2197.09,5.02
11,Aude,Belvianes-et-Cavirac,11035,146500,100,4,Maison,67,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,1465,4.86
11,Aude,Ginoles,11165,116000,163,6,Maison,500,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,711.66,10.01
11,Aude,Ribaute,11311,250000,164,5,Maison,1000,377000,360000,10.4,10.4,5.9,-23.7,7.909323405,1524.39,6.23
11,Aude,Ribaute,11311,250000,164,5,Maison,1000,377000,360000,10.4,10.4,5.9,-23.7,7.909323405,1524.39,6.23
11,Aude,Villasavary,11418,110000,62,3,Maison,1176,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,1774.19,4.52
11,Aude,Villasavary,11418,110000,87,4,Maison,1176,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,1264.37,6.34
11,Aude,Villasavary,11418,110000,96,4,Maison,199,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,1145.83,6.99
11,Aude,Villasavary,11418,110000,43,1,Maison,244,377000,360000,10.4,10.4,5.9,-23.7,6.679097169,2558.14,3.13
11,Aude,Puilaurens,11302,30000,66,3,Maison,35,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,454.55,15.67
11,Aude,Leucate,11202,353000,93,4,Maison,310,377000,360000,10.4,10.4,5.9,-23.7,9.69815781,3795.7,3.07
11,Aude,Sigean,11379,767500,101,4,Maison,3220,377000,360000,10.4,10.4,5.9,-23.7,9.834472758,7599.01,1.55
11,Aude,Carcassonne,11069,550000,208,6,Maison,1240,377000,360000,10.4,10.4,5.9,-23.7,8.817775856,2644.23,4
11,Aude,Bouilhonnac,11043,30000,67,2,Maison,70,377000,360000,10.4,10.4,5.9,-23.7,8.215598908,447.76,22.02
11,Aude,Saint-Martin-de-Villereglan,11355,108000,60,3,Maison,18910,377000,360000,10.4,10.4,5.9,-23.7,7.811384819,1800,5.21
11,Aude,Saint-Martin-de-Villereglan,11355,108000,60,3,Maison,2221,377000,360000,10.4,10.4,5.9,-23.7,7.811384819,1800,5.21
11,Aude,Belvianes-et-Cavirac,11035,62510,90,3,Maison,64,377000,360000,10.4,10.4,5.9,-23.7,5.933894282,694.56,10.25
